"","creb_family_tfs","creb_binding_cofactors","creb_activity_markers","ap1_family_tfs","ATF1","ATF2","ATF4","ATF6B","AXL","CREB1","CREB3","CREB3L1","CREB3L2","CREB3L3","CREB3L4","CREB5","CREBBP","CREBL2","CREBRF","CREBZF","CREM","CRTC1","CRTC2","CRTC3","EID1","EP300","FOS","FOSB","FOSL1","FOSL2","JUN","JUNB","JUND","MITF","MKI67","NGFR","NR4A1","NR4A2","NR4A3","PCK1","PPARGC1A","RPS6KA3","RPS6KA4","RPS6KA5","RPS6KB1","SOX10"
"GSM2138481",0.0151259183029267,-0.17897810042713,-1.00865872842964,0.0731837828332681,0.752813741336946,-0.412575209637197,0.154850632033578,-0.142262422094282,0.8737588658371,0.209896596632913,1.39105273279403,1.78976664385072,-1.42548624699862,1.18165458637319,-0.284203843045877,-0.96120092324487,0.216304299722138,-0.738658063688315,-1.58207230395154,0.563018120476991,-0.269705266293766,-2.22552529549336,-0.0535504564413563,-0.254560518960309,1.69319800611118,-0.713974674747166,-0.151874779080726,0.32398372845701,0.0549536874294545,1.43560113809285,0.568021185041453,-1.41899132072013,-0.299407159387035,-0.199383722379362,0.312690292870412,-1.56920441893591,-1.96770226754996,-1.68220744150917,-0.43974108300628,0.055015878346846,0.0852619368189612,-0.272291311454149,0.689710214700036,0.00751598412907521,-0.33182571238639,-2.77691626330735
"GSM2138482",0.291225456396387,0.137515077933535,0.887381168587979,-0.106176559656017,1.42258190558322,2.01918681944867,0.734963302895638,0.320974447552205,0.754126921256788,0.109874670460625,1.44424503415571,1.71906034034636,-1.46228160084751,0.0978382681329451,0.365054597589351,-0.123741123540589,0.756886941742302,-1.01914984996063,-0.94933936458148,0.0385866183312651,-0.349472219619973,-1.09525798539768,0.575051626334571,-0.897477602945813,0.272803569373368,0.729245828445384,1.00646753867831,0.509142969486769,-0.651480954425174,0.54857705416769,-0.371097329022462,-0.793747793128652,-0.991097403348602,-0.183536456300175,1.68303334684686,-1.16724164869489,-1.33180394136731,-1.34901406308858,-0.573992408070315,6.80433508687812,0.621353167982614,-1.28826984034648,0.690998155082135,-0.0474980350666955,0.218487275698471,-2.90512253136856
"GSM2138487",0.483598914551976,-0.4111168324151,-1.52823123799987,-0.220483726852929,1.41310536575726,0.917161922711399,1.18250916714432,0.340704235900958,1.39998085700263,2.17045864850335,0.872398394275911,0.830981850169046,0.582588536711109,-0.662719538798065,-2.01938362586348,0.468762279869044,0.565919861530776,-1.08185539979092,1.69147395160552,0.972124739461007,-0.424326809376823,-0.281260233951788,-0.436494334357893,-0.818125341135907,0.061593384347746,-0.327571122482466,-2.23256516619404,-1.68238373444411,0.230502589431212,1.52303781725298,0.985728026009354,-1.91931918065675,1.55161356063085,-1.25245027894354,1.51333344222604,-1.07850801919003,-2.75630325731098,-1.6757004341086,-1.05203169731474,-0.628889563265145,-1.64188004085617,0.190485745860285,0.912546658706603,-2.09468874063062,2.05499852193821,-2.48309494179373
"GSM2138488",0.0804610453095286,-0.544768735179394,-0.318451770305719,0.225487555802823,-0.0680925246567656,-1.27062343157405,1.45763260627997,-0.177992371560616,0.571867102591098,-2.26457024148893,0.0274217764114747,1.53748804535899,-1.76715915214178,3.7677000930367,1.41340888978849,-0.61777700891709,-0.625430783874347,-1.45906093131661,0.797346880795555,-0.00612462923933001,-0.162682321133079,-0.420533007757649,-0.687540467225569,-1.29592996777444,0.642161132191233,-1.12113313866599,0.770385517822079,1.47534201762291,0.248885657016048,-0.385285661460456,0.608483628458853,-0.887184425123838,-0.252213843715836,-0.523161060377216,-0.401487287656479,0.937718047496773,-0.25769622011134,-0.307707491434643,-0.599974883477385,-0.108428486199509,-0.304974913148998,0.219542458127647,-0.734797489135294,0.293287863789434,-0.718347191866891,0.0320190507395072
"GSM2138489",0.597616996330809,0.348540682427231,-0.720793581816592,-0.00231477987628629,2.06335921306267,0.538101554536971,-0.860784476642499,0.160232784824892,1.24844023443967,0.827707358103058,0.795056027814373,3.01007644322008,1.0572142578539,2.45468529491454,-0.411477946998549,0.191875086345636,1.40590027664712,-0.590363129540787,-1.54572387883682,0.716237400775872,0.558058955528799,-0.505286883024429,-0.357106402904429,1.52048941980838,1.14274798521895,-0.543648325223915,-1.44140004453284,-0.661665702521816,0.587243667121872,1.92951581735257,0.29579242397497,-0.438907361350199,-0.286782259178561,-1.03485974798806,0.770276375269414,-1.08799198114612,-1.38215857559295,-1.57039072187604,-0.354877265176557,0.424252235379178,-0.22331129353106,0.417907633484196,0.498148955493574,-0.823039693085566,2.41454966784546,-2.44165552300941
"GSM2138491",-0.560137953279191,-1.08282583037341,-0.36029649140879,0.614433369875014,-2.22598470894437,-1.02110106357113,-1.6033453138368,0.348337717950071,1.2678700766815,-0.657833602510618,-0.0762873813965367,0.0406652431625724,-0.96031927131608,-0.662719538798065,-1.34662673615301,-1.08731839013699,-1.38145281484528,0.00900613838281825,0.0282262655212222,0.428054062194242,0.385177280264808,-0.548279259064444,-1.04263496264391,-1.79767100859434,-0.179433776218592,-2.05702269683066,-0.656769108650049,-0.0385758438952634,1.73068480582878,0.320679246512888,1.23394491291566,0.233857971895735,1.47721160451735,-1.55889620053613,-0.0281639247011914,1.91517480740462,-1.04555121251397,0.210197496372171,-0.783655443583677,0.177823194090317,-0.573286294416677,-1.77936172012335,0.692893660145026,0.798942699654401,-0.645975419268446,0.190039105367996
"GSM2138494",0.321887019717562,0.427607191903318,0.151290188062883,0.00215542717437825,1.08250699813943,1.42583695113486,-0.690758836334108,-0.20328590724146,0.940277524179958,2.21264287336159,-1.4260733149417,-0.814771125140347,0.906754012177933,-0.662719538798065,1.45339242677988,0.380493254779709,1.10793917820003,0.919028871344771,0.743791245362687,0.46217312177664,-0.960705736638395,0.517305601015954,0.20787218688496,0.740356481951384,1.42523560186549,0.423248226749436,-1.02788736879323,-0.447961457138475,1.15983925615603,-0.116613593142697,-0.796754616018987,1.33616590726061,-0.0917001381026033,-0.735167340613183,0.715930900582386,0.393122184528484,0.153747948226604,1.43693625450011,-0.684298983242815,-0.301224467232367,-1.42870693334403,1.05897581832902,-1.59576838924561,0.210095134031378,0.415066005630274,0.672058020720452
"GSM2138495",-0.412850276852171,-0.231018874698738,-0.364054622733301,0.51407754125726,-0.870934319308207,-0.898845307567949,-0.944031230518534,0.786202057875783,0.62647674048214,-0.809662537610198,0.279404734428641,2.45261973113164,-1.50161545660027,-0.662719538798065,0.642027239629699,-1.39745260564829,-1.36105849009735,-2.64516314734946,-0.464638593485761,-0.430475399751351,0.272530220789761,0.304490678097983,1.12665902495819,0.618280068230396,0.472509076802108,-2.05461076515703,-0.0765614226220833,0.0148770543081867,0.666492326437165,0.553985272224386,0.509588742705888,1.00618218117778,0.923978634569496,-1.09751682765595,0.198288240717393,0.979944821885149,-0.715160334028588,-0.145609528133458,-0.564955776202134,-0.0304928525690258,-0.723401715725464,-0.895658984609586,0.0142649240536473,-0.322078149873723,-0.987766343970509,-0.229036029540102
"GSM2138496",-0.231521472914398,-0.98203290429257,-0.243765632249847,0.126465276771207,-1.20340754985792,-0.436773314463486,-0.381632240951283,1.11733933880203,0.791316940437529,-0.455291853179678,-0.686601652067174,-0.0444469561589329,-0.292733652920863,-0.662719538798065,2.18484072735038,-0.351870254551012,-2.1630607464692,-1.38877855251447,-0.692118290949525,0.112552551996226,-0.291180855452191,-0.40968993436608,0.757713194947828,-0.953665302666351,-1.15550539536384,-1.39297470183884,0.0037537925281412,-0.214979221414579,0.757846776590478,-0.150751523653075,0.0963443238233915,1.3469845087475,-0.953941719223406,-0.791478917483288,-0.0391720454977328,1.46016227939022,-0.0858915314524047,-0.249025444488551,-0.587040409796432,-0.053105143262,-1.55704744429151,0.839033405730887,-1.19295164994791,-0.431785658707685,-0.923518304837017,0.472140976928275
"GSM2138499",0.514189457924449,0.169158871641626,0.878060468953465,0.476447256845962,-0.286587945673231,0.219179711058137,2.32775318633789,0.94727746565778,0.760675088441313,0.807622725961315,-0.27184746445002,-0.590496522709681,0.52916503230582,-0.662719538798065,1.7160017381203,1.67154737084474,0.362063461083441,-0.0571403720637593,1.13230084373907,0.944585530505089,-0.713799891968648,1.17146587071493,-0.226745917042211,0.125901326440831,0.965863261179531,0.0832797581200728,0.695024193841231,1.93198563168286,-0.708509339970548,-1.14967014502983,0.467021333453402,0.786757211451441,1.31252191249318,-0.967651693507089,-0.307439650114666,-0.643838075175127,1.55718701968272,2.51084241873764,-0.582530159542385,0.0267425969358865,-1.29771565900521,-0.279355487105857,-2.54805721827393,0.116847547548242,-1.04370975825089,0.45988395419757
"GSM2138500",-0.517753646808995,0.0607978680380016,-0.34851250049676,0.463449223937037,-0.528301475399718,-0.853644057805442,-1.10982098066907,-2.09674347311849,0.244849113174663,-0.958536714852083,0.421402137252662,-0.331023430586759,-0.799234369528426,-0.662719538798065,-0.185429850357514,-0.414830122636771,0.0857049237055404,-0.00520588945441134,0.134922776600161,0.624084344771095,-1.00122405755209,0.683325726009823,0.567919718708413,-0.81026576720346,0.314004196168558,-0.24532428583039,-0.773437449097157,-0.202378678720874,0.680088108048834,0.897481702390037,0.904961728921326,0.853586797032852,0.883842358984241,-0.999262500349606,0.173667093913859,0.932435417383471,-0.862375642938627,-0.468137036579498,-0.156980483639634,0.0934431611707186,-0.169779435292473,-0.903495270125145,0.0216840322025749,0.00704251847690219,0.0752234501154306,0.370667663049287
"GSM2138501",-0.0964514161774653,-0.815716136802193,-0.303871585737747,1.28245064520343,-0.693620118099762,-0.342320005679544,-0.329826144930402,-1.08790319695032,1.14493601750502,0.351456072564777,1.0369161864645,0.455781101442731,0.339965595374766,-0.662719538798065,0.0267984221188367,0.346046485792029,-0.720643288016532,-0.228884237156565,0.693926438980802,0.572959550408407,-1.92534785419417,-0.0829392836072649,-0.95189543898906,-0.972124404395123,-0.259183147432018,-1.71717560924965,1.37279787057115,2.39637831192715,1.29291410777802,1.07135311594766,1.47445049085312,0.481467446361905,0.887793172984992,-0.818404083909325,0.8458913096329,0.987324764426057,-0.781145531760542,0.415974426907034,-0.865479834359079,0.0151645962616005,-1.0060517859257,-0.778292944256629,0.564362474190925,0.829349894755935,0.33849957985802,0.0919424644194666
"GSM2138502",-0.0190150058141872,1.10909560171647,0.0917495439642963,0.976384994820268,-0.268461850921108,1.0280356296922,-0.617003068684796,-0.484895964087995,0.967476636295493,1.20605492646007,0.198504011024089,-0.0014328564018465,1.00743752359355,-0.662719538798065,-0.498530110208536,-0.403872504179713,1.95054917523461,-0.446690809909052,0.439456798116931,0.567443935942184,-1.34855120885072,0.754428266553072,3.42737604784781,1.12191773120795,1.09199713354002,0.475579852191636,-0.603753370058374,1.04022696506564,1.18621178448179,1.02669440082971,1.83807548866137,2.02651966512313,0.320720029638611,-1.52822264010822,0.846608125124277,1.59155308618205,0.045319020924601,1.00553181903014,-0.407865325873392,-0.275987338224164,-1.05817899455981,-0.112250950618937,1.32674545786373,-1.11431282222864,1.33129406727483,0.402534256862897
"GSM2138503",0.00961312502368216,0.279293917489916,0.142017271561706,0.115985032063352,-0.444147215595628,0.518554289350998,-1.57944801690573,1.27299527364088,1.05729061829184,0.434320881196875,-0.305699796192921,-0.332280464972755,1.1858096686801,-0.019348813599328,0.292868335324403,0.407487730709705,-0.101902008759673,-0.727486905753127,-1.91688988190701,0.14399624423212,1.21346554714665,0.462799625139544,1.27139129075102,0.122920068448597,1.09236335380435,0.324927055268094,-0.591296825278274,-0.0242738670612571,1.05336675049083,-0.553323122792272,1.32364534615532,1.17578148857596,-1.57200454564684,-0.751357989759671,0.155869066137094,1.3610472014336,0.905238471954628,0.630975049114975,-0.714190925062641,-0.253953509760139,-1.21744196222252,0.540963907497868,0.148122588969593,-1.264902151982,0.0566507697716626,0.514115621352304
"GSM2138504",0.2783273461514,0.314249020814049,-0.109025401831888,0.277495837304272,-1.33088588815625,-0.106229147312311,-0.383055802393292,0.764246801375696,0.860985160639809,0.712947044463878,0.991311830429583,0.0402356381182167,1.61561703707492,-0.662719538798065,-1.09069833628161,0.996847307486457,1.53792276074366,0.168926365370552,1.92293528984935,0.66073860818387,-0.125307017139995,0.691202398742028,0.388183159591523,-0.428687370516799,0.69852250269022,0.546000242457994,-1.45156587631563,-0.128081226097236,0.102451834946318,1.18021919300576,1.14340284639097,-0.363956798520417,1.46000088772014,-0.938894640641562,-1.66749977212615,0.14257497537872,-0.870909888266022,1.07134536690556,-0.448456180322648,-0.18808090564444,-1.23340054801028,-0.507235053611759,-2.17549778891567,-1.63070132570668,0.079658040765522,-0.0685360475034114
"GSM2138505",-0.196151040098566,-0.17036619522139,0.0670049942118735,-1.22949362672288,0.553070017537019,0.723957898154497,0.396512108169231,-2.4651114356868,-1.34335929112699,-0.524225249172013,-0.595570053158099,-0.765634022031209,1.44876096087699,-0.192029507195023,-0.421268869166859,1.16796798892932,-0.880444600120392,1.35351229759764,0.226310492794267,-4.03954745909773,0.191029229970274,-2.19391436881228,0.536901121034639,-0.183425408206912,0.457426224017882,0.17070314994966,-1.04344878459594,-0.260201872227451,-0.829058351752845,-1.95584505606568,-2.21004726872099,-0.692772073427033,-1.61508198027024,0.622297596297475,-1.41349202233156,-1.17613754528971,0.827013902592885,0.394405412091106,-0.799177482380537,-0.15422185545596,0.900190515587672,2.09019282060542,-0.468489227244435,-2.43484317349393,-0.349335571972049,0.533728983271382
"GSM2138506",0.131847479766204,-0.289898137120994,0.588054756119523,-0.743568412962146,0.434691893761902,0.557849666860261,0.0690755330071063,0.324689291121084,-0.39325852453409,0.546923805901353,0.470932921672888,-0.742119614435886,0.01516597664692,-0.662719538798065,-0.391821986767438,-0.236522882948484,0.318351335524331,-0.389271815047319,1.19176936017755,0.402709833096476,0.386359752244713,-1.93130557173499,-0.0634317433538916,0.295456385523134,-1.79241361261283,0.444500698305583,-0.175706675662712,-0.392201804180471,-1.17495763052977,-0.81331883745735,-0.738202758371098,-1.31043990703194,-0.600151277501681,1.07382677187777,0.427716962015665,-1.35149183099656,1.33383874229144,0.693176163970512,0.508867743390465,-0.183663625174325,0.699555548501703,2.55858186345146,-0.295875233814677,0.528396978024415,-0.107961350207272,0.455477040368307
"GSM2138507",0.305638180982679,0.380059090996451,0.00990815632631874,-0.953134743153227,0.317495705470755,0.758490400577396,0.536594625508674,0.157623968834137,-0.926587918807732,0.215878816543889,-1.42589101029731,-0.685931430285402,0.786310650215026,-0.662719538798065,1.37259576094639,1.45194262670045,-0.0193452887126744,-0.0712327408742472,1.26612057119171,-0.294052582166573,0.861346891173356,-0.5830768987104,0.199519106376135,0.359493857111769,0.102162576034891,0.981214923416293,0.20112564846033,-0.850061176467437,-1.93819049885366,-1.24039894672087,-1.36387981306208,0.240903998443335,-1.72144241387221,1.18600690046658,-0.939230000733697,-0.793101244163384,0.848212385855222,-0.479630092860519,-0.151768001390708,-0.17718166629872,1.62044536145914,0.793016012033155,-0.427294760262909,0.0793670535244213,0.938656267624723,0.471895219960173
"GSM2138508",-0.256286993397393,0.681788657343609,-0.13064884342028,0.093839367423318,0.11723759074518,-0.748065166620155,2.69475493098779,2.24013917546384,-1.17473578615974,-0.210052949997251,-2.15887362518942,-0.596516385178131,-1.31356565085133,-0.24648840598853,0.474353721935738,-1.68745305859701,1.06980099774688,-0.620994952665498,0.151877895472615,0.0544706315307025,-1.99512865200943,2.18040726238101,0.261734664113291,0.115785868565173,-0.00549091257613576,0.120417772266186,0.00935777017651202,-0.993358420411366,0.0376460130136538,0.395482481760134,0.233924519406629,-0.0786005566575668,1.05242376467523,0.784107836367375,0.358300568971084,1.18687246582225,-0.172560020267703,0.64311968334729,-0.78406612297845,-0.209088913782255,1.02986494890886,0.237199261075647,0.527933560514192,0.206792990610002,-0.067719761341477,0.551117130431842
"GSM2138509",0.318520157504155,0.0713364795948177,0.440603629243226,-0.499707720992671,0.431767312931733,0.100193114578678,-0.0891088892106058,0.291442464671958,-0.41057271192464,-0.169860027322167,-1.49696194673872,-0.492426602565719,1.62195303315422,0.472340914704244,0.462062583465629,2.02058090585433,0.151886379468952,0.27802130488217,-0.610293784536017,0.0270903774576985,1.9310016012349,0.705112261777749,-0.981685293197242,-1.43111437408381,-0.169780347626802,0.524614981385227,-0.410366797140675,-0.669788057818996,-0.383248185628072,-0.141017277590773,-1.36024117066819,0.222832250454789,-0.756124808556781,1.10128110843572,-0.383257067583514,0.78750866359696,0.849144629795051,0.605901167434433,0.629290884776958,-0.321922165033539,1.70032174943965,1.0962942894403,-0.545084446430792,-0.736186922290683,1.89776747166923,0.54695873171113
"GSM2138513",0.384646946564838,-0.256530023385516,0.109822590484541,-0.503336760929664,1.06440581120754,2.35188503964549,-0.477185510604158,-0.618709986293713,0.159674410981415,1.04542437414988,0.113040184728479,-0.671963067247695,0.780233452497532,-0.188456292608767,-1.56820677793082,0.828067055562152,0.746369830411742,1.50661229899489,0.263198887608211,1.48944469020667,-0.14808596144312,-0.692058476497642,-2.23097314450989,-0.354182815389483,0.724681790826226,0.343036896058139,-0.962566498608009,-0.903683320196164,0.662532732274203,-1.74339990654479,-0.360419242815383,0.159179412099966,-0.375000502717472,0.545234444082684,-0.0206396967794381,-0.659475622417953,-0.220630873503989,1.7447524287986,-0.794323205923932,-0.290507987432515,-0.332584244597707,0.391848823222836,0.855459812210542,-0.796245634428775,0.212273503797797,0.516046785634947
"GSM2138514",-0.485669344413569,-0.0257747811397411,0.13332882695438,-0.0413543161891194,-1.18022973670675,-1.86818451660003,1.18804656045765,-2.12841757026382,-0.934482129513856,-2.3481779695689,1.47976096161257,-0.777069179059298,0.438216224943443,0.842102551870096,0.457182341968447,0.547194922647354,-0.742476520997684,-0.114907943851949,-1.10217390988116,-2.49113076304748,-0.227252140723715,0.460922458381763,0.862781528932244,0.0607412361137354,0.0162910159165512,-0.171726853819525,0.889221004161666,1.21445333827645,-0.297375253386129,-1.05073476677916,-0.359673564614426,-0.574196673897265,-0.111174297084972,0.130117145368472,-0.204203628290408,0.00120209948489198,0.874143613647472,0.790035080113484,-0.501973822678291,-0.628889563265145,-0.666956332505272,-0.056363624200874,-1.31785223950306,0.367148088042006,-1.91277807832167,0.612411464637478
"GSM2138515",-0.275075611902307,0.060495628274793,0.101284466227752,-0.272272337872439,0.621351157753761,-0.427765498057311,-0.222547009350024,-0.131440794789868,-0.802700223152842,0.617792672250468,-1.97056653521416,-0.611551653170294,-0.614956168351129,-0.662719538798065,-0.789638894570024,-0.929790679013804,-0.563361442241417,1.83535303099875,-0.0381278163466691,-1.01607650078861,0.214550048912372,0.0307427418246397,-0.574863579922992,1.26056810758873,-0.975865706837831,-0.117908499594539,0.147814263830464,-1.28347544401943,0.365205615536769,0.138220572689246,-1.2120734779087,0.407952029701879,-0.469549924937301,1.31571543935072,0.804466257932734,0.00468453214841375,0.765586684910121,-0.673932433537659,0.659131238383994,-0.345647624845449,1.36415777710696,-0.290171637436015,1.47670423466116,0.980861000670848,0.267268467245036,0.355238186506029
"GSM2138516",-0.376225141220882,-0.380840286529135,0.0841371683797513,0.0850436554270264,-0.420175466592512,-1.05916911904985,0.252045177673071,0.32834582033255,-0.645489682170256,-0.483725401512313,-0.969587312614151,-0.520916940064118,-0.981082596878042,-0.662719538798065,-0.197100963020496,-1.26314997160662,-1.06421795871907,0.668660724845431,1.01581183052553,-0.413199374298784,-0.937413987254864,0.329671366100462,-0.722552669827906,-0.744210319362157,-0.608110147707269,-0.987084120220834,1.45548092042995,0.648131079551218,0.447394663845473,-0.846027498348062,-0.725387316678407,0.298844630476701,-0.683130891287688,0.94045208645771,-0.253969302075443,-0.380524366296168,0.411933060285421,-0.110646628797107,0.0157105897509854,0.0195516522797058,1.13062184403283,-1.57972140910483,0.140102655739202,0.791375125827635,-0.781299734244577,0.297325655943166
"GSM2138520",-0.0147537720536193,-0.098091073970612,0.506409152035249,-0.80305869040312,1.07951088088754,0.546227764325659,-0.155476028340934,-0.145881851059809,-1.49184900521651,0.300844253411796,0.0378057421096767,-0.649547646844993,0.421574487647376,-0.254195147592105,-0.997415124610948,-2.25933550437389,-0.252984952110336,0.146767703809912,-1.1492438180396,-4.19254601409762e-05,2.85709963332617,-0.826648016407973,0.357599289494822,2.32381970023857,-2.23656307721747,0.284699929714351,-0.178647598514999,-1.21791628992612,-2.8391317355425,0.349098088561406,-0.476238714361054,-0.920791563389402,-0.337783019649174,1.08892440063566,0.956647332155321,-1.31171934228303,1.02353558315908,-0.772883183702864,2.112396141387,-0.337411932702218,-0.336560391506248,-0.381243784292124,0.761357292352879,0.47479186890847,0.472878022708754,0.25474848024831
"GSM2138521",-0.0274640382507834,0.340939671601764,0.328927745817187,-1.04623069032944,-0.23063661418015,-0.760398583438539,0.0792168455017861,0.397333579627591,-1.33873868156153,0.078195468716188,0.533791275291264,-0.626127974953915,-0.391423623349261,-0.219137117208547,-0.00135320549687216,-0.585675395941696,-0.415644394454716,0.69319016972936,-0.5850532849256,0.903026028595777,0.303091858270863,-0.0986824795058139,-0.577314904139525,1.18093039959265,-0.256377264806515,0.972556370776285,-0.430252430182978,-0.872470866320821,-0.317142882908952,-1.32629147409622,-1.61688742280016,-2.21296580978994,-0.54760394620703,0.869452222928272,0.592346496586734,-0.63753904768602,0.619994175249997,-0.627657464315501,1.32024029086253,0.00313398147172354,1.58110997374998,-0.785044705868889,-0.148515900963411,1.249988164023,0.157143144964335,0.295638396096206
"GSM2138524",0.0808127739103745,0.613394655360387,0.343591139634104,0.369699603698608,0.0627661992052727,0.570773641212902,0.323220862175925,0.205323839951865,0.0688213776417329,-0.335231355171679,-0.147088392475422,0.555668764429547,-0.979519042394757,-0.176874259444569,-0.0100095758007625,0.121714906869211,0.585575081864762,0.00535925546476,0.13162022055454,0.698022703454719,0.186443840624066,1.25330550401479,0.3110918647225,0.737249453544653,0.0941915919630262,0.330413410170154,1.00440812509165,-0.310193492303676,0.65374803739416,0.672514458781608,0.112694103319965,1.52919960777946,-1.07447361417291,0.39864565947589,-1.52545442970034,0.332304646790323,0.873809458639461,-0.0696716398663723,0.599436877131707,-0.0292101373683793,0.981935681242826,-0.253642348866149,-0.0207359136038309,0.571584969915838,-0.929491536725017,0.36943001793632
"GSM2138525",-0.260474481898788,-0.50239711983194,-0.0710756683840853,0.633208245402588,-1.57014920029504,-1.24483366171687,-0.57386221492884,-0.369991787182803,-1.14035611588382,-1.7727065965146,0.770998601788205,1.02576163774387,0.34289250855477,0.184182128332697,0.415173662171697,0.26176526355863,-1.17306354478934,0.451954522417438,-1.371121147614,-0.22015291111882,-0.237028033678147,0.370066878169937,-0.557938793160857,-1.69900001592849,-2.05789689155642,1.11478973845106,1.67803866793046,1.53113473279566,-0.342994928303794,-0.916657566079686,0.324641328606447,0.649698939041569,1.50859654382746,0.574491765416398,-2.3734171345926,0.224576550440436,-0.179856744155608,-0.488966500982507,0.409155170980039,-0.0246345993782651,0.486262789990527,0.382953180457324,1.38195375653116,1.01873267824174,-1.52943711042104,0.496693690178648
"GSM2138526",-0.0140365281438531,0.197989636580624,0.375710752839485,0.0923897471007967,-0.785162617263289,-0.277587476684862,-0.499877573279447,-0.397819653768071,-1.28582988167049,-0.279895763324851,-0.219000858809564,-0.16224890605629,-0.225877636734672,-0.162829300674259,0.334086659006054,0.0821190235333178,-0.700336445810678,1.11750479399729,0.0832606230226466,0.267883855995113,0.914896908883087,0.616172564567894,-0.831402586338915,0.894820986704212,-1.38518307654714,2.48991015026213,1.91950543165959,0.989896596180958,-1.15087572104384,-0.863018962064671,-0.029228536757851,-0.539271323913026,0.319720745644417,1.04582294522048,-1.37262797139651,-0.930714345392789,0.655965580680185,-0.797590439675806,1.40249469451399,0.24197317583957,0.301945863226867,0.0316885078453649,1.54056127492132,1.41735613216234,-0.967722811305698,0.419172466205886
"GSM2138528",0.0687554623334767,0.745115788094969,0.741013732525214,0.0492409409104306,0.768346608891467,-0.477747340501446,-0.868117868658536,0.542809017169017,-1.5309623400098,-0.552272520211491,0.864282741165516,-0.822313505830723,-0.393355195671242,-0.662719538798065,-1.38366605474624,1.61205652797997,1.36618973346596,2.38851699998507,0.0460292429558754,-0.95382658290967,0.923309404182648,1.42757901834496,-0.563276355095969,1.14975310118667,-0.227437307964893,1.20563848888376,1.1206017821455,-0.889686674406952,-1.18598434217989,1.39700494646548,-0.62142201032651,-0.481360056369714,1.0055329410451,1.2618479825868,0.597527313616145,-0.52244872166603,1.02338024433389,-0.644574777019425,2.90903833838517,-0.323788875598779,0.857363837844298,-0.693937475959467,-0.732270781908926,1.84491124236888,0.4073227002454,0.48479990893521
